id,name,short_name,description,vendor,price,sale_price,status,updated_at,created_at
304,leo odio condimentum id,habitasse platea dictumst maecenas,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",5,27,24.3380792767,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
305,integer aliquet massa id lobortis convallis tortor risus dapibus augue,nunc nisl duis bibendum,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",9,437,312.964891704,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
306,convallis nulla neque libero convallis eget eleifend luctus ultricies,in est risus auctor,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",1,549,492.9813475794,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
307,in quis justo maecenas rhoncus aliquam,porttitor lorem id ligula,"Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",8,554,410.1135750496,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
308,sollicitudin vitae consectetuer eget rutrum at,pede libero,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",5,711,420.9061846582,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
309,condimentum curabitur in libero ut massa volutpat convallis morbi odio,magna vestibulum aliquet ultrices,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",5,781,687.8587727496,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
310,sapien placerat ante nulla justo aliquam,justo,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",1,938,641.9779837807,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
311,suscipit nulla elit ac nulla sed,bibendum imperdiet,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",6,896,810.6668772056,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
312,morbi quis tortor,ullamcorper,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",2,768,545.2766569168,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
313,orci vehicula condimentum curabitur in libero ut massa volutpat,felis eu sapien cursus vestibulum,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",7,59,47.3986205342,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
314,posuere metus vitae ipsum,nisi at nibh,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",4,854,461.9935033005,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
315,dis parturient montes nascetur ridiculus mus vivamus,ante nulla justo aliquam,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,4,100,85.802377897,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
316,faucibus cursus urna ut tellus nulla ut erat,vulputate,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,6,273,268.5922968472,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
317,fusce congue diam id ornare imperdiet,est phasellus sit,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",5,482,478.3653278886,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
318,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,justo,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",2,548,345.1250060208,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
319,diam cras pellentesque volutpat dui maecenas tristique est et tempus,hac habitasse platea dictumst morbi,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,10,948,567.6686013183,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
320,in blandit ultrices enim lorem ipsum dolor sit amet,ipsum primis in,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",6,997,912.3623325042,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
321,consequat dui nec nisi volutpat eleifend donec ut dolor morbi,vivamus vestibulum sagittis sapien cum,Nulla nisl. Nunc nisl.,10,135,123.6784937579,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
322,porta volutpat quam,nibh in lectus pellentesque at,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",4,968,485.7706746273,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
323,tristique est et tempus semper est quam pharetra magna,convallis nulla neque,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",7,204,103.7969758379,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
324,potenti cras in,justo,"Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",7,542,290.8328397959,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
325,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,bibendum imperdiet,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",8,693,538.086680871,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
326,nascetur ridiculus mus etiam vel augue,urna,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",10,102,76.7851779651,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
327,ultrices phasellus id,sem duis aliquam convallis,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",5,653,497.1110419901,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
328,ut odio cras,neque libero convallis eget eleifend,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",5,283,253.3900567768,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
329,eros suspendisse accumsan tortor quis turpis sed ante vivamus,phasellus sit amet erat,Curabitur convallis.,2,71,55.5604907992,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
330,quis tortor id nulla ultrices aliquet maecenas,lectus in quam fringilla,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",10,740,373.0818677143,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
331,convallis nulla neque libero,duis mattis egestas,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,3,961,585.2714198128,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
332,ante ipsum primis in faucibus orci luctus,vestibulum,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.",3,824,493.0104347156,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
333,at velit eu est congue elementum in hac habitasse,adipiscing elit proin,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",2,845,548.1383171863,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
334,potenti cras in purus eu magna vulputate luctus,eu interdum eu tincidunt,Morbi vel lectus in quam fringilla rhoncus.,1,154,89.3171469901,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
335,sed vel enim sit amet nunc viverra dapibus,ullamcorper,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,7,749,453.0888291549,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
336,felis sed interdum venenatis turpis enim blandit mi in,montes nascetur ridiculus mus,Proin interdum mauris non ligula pellentesque ultrices.,5,978,526.2680434678,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
337,ut at dolor,cum,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.",4,848,565.2000305408,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
338,scelerisque quam turpis adipiscing lorem vitae,rhoncus,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",6,480,360.6465038485,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
339,amet eros suspendisse,lorem quisque ut erat,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",3,463,356.2321726931,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
340,libero quis orci nullam molestie nibh in lectus pellentesque,nec sem duis,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",10,747,421.5021971045,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
341,et ultrices posuere cubilia curae nulla dapibus dolor vel,dolor sit amet consectetuer adipiscing,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",3,595,452.1462938195,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
342,nullam sit amet,tincidunt lacus,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",10,533,442.2369545232,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
343,congue vivamus metus arcu,ligula pellentesque ultrices phasellus,"Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",4,611,527.802980046,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
344,sapien iaculis congue vivamus,mattis nibh,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",6,685,587.7720225551,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
345,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,habitasse platea dictumst,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,10,498,442.987373533,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
346,quis turpis sed ante vivamus tortor,dictumst maecenas ut massa,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,4,445,373.6862989808,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
347,massa quis augue,sapien arcu sed augue,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.",5,8,4.7171423906,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
348,non quam nec dui luctus rutrum,nulla sed accumsan felis ut,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",7,727,671.4792629907,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
